code,id,label,statement,subject,domain,minimumAge,maximumAge,competencyType,evidenceExpectationCount,alignmentCount,reviewStatus,sourceId,sourceReferenceId,sourceUri
ASFAI-PSD-B7BC4F18C9,https://education.asfai.org/objectives/908ca119-4dc9-57b5-bac0-76ae6e0435de,Emotional Intelligence,"Demonstrate the “Emotional Intelligence” objective: Introduce Goleman's emotional intelligence model (self-awareness, self-regulation, motivation, empathy, social skills); develop vocabulary for complex emotional states (ambivalence, ennui, schadenfreude, awe, nostalgia, cognitive dissonance); understand the evidence linking emotional intelligence to wellbeing, relationship quality, and long-term life outcomes; reflect on personal emotional growth over the secondary school years; explore the relationship between emotional literacy and mental health, and know when to seek professional support.",Personal & Social Development,Emotional Literacy,13,14,META,0,0,unreviewed,mt_mydcMoa8gN,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_mydcMoa8gN,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-214F9D756B,https://education.asfai.org/objectives/41b75a16-04c4-5f6c-8d95-fcd0f3f42059,Understanding fractions,Demonstrate the “Understanding fractions” objective: Write simple fractions (e.g. 1/2 of 6 = 3) and recognise the equivalence of 2/4 and 1/2.,Mathematics,Fractions,6,7,CONCEPTUAL,3,1,unreviewed,mt_MyGblah2yY,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_MyGblah2yY,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-0A2916E349,https://education.asfai.org/objectives/c432d783-4b76-520d-850d-0f151de432f2,Mathematical Precision,"Demonstrate the “Mathematical Precision” objective: Communicate with mathematical precision: use correct fraction/decimal vocabulary, name angle types accurately, specify units in measurement and money, and use notation (=, <, >, ÷, ×) correctly.",Mathematics,Mathematical Thinking,8,9,META,3,0,unreviewed,mt_mywsN77hGZ,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_mywsN77hGZ,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-51BD204A11,https://education.asfai.org/objectives/009469ce-a7f6-563b-b824-bcf19c75b562,Perimeter of Compound Shapes,Demonstrate the “Perimeter of Compound Shapes” objective: Measure and calculate the perimeter of composite rectilinear shapes in centimetres and metres.,Mathematics,Measurement,9,10,PROCEDURAL,3,0,unreviewed,mt_n0AlyLQwC9,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_n0AlyLQwC9,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-HIS-C5E1C3D0D5,https://education.asfai.org/objectives/ca0ad984-e933-5667-953b-d435d000dc49,Evidence for Greek and Roman Life,"Demonstrate the “Evidence for Greek and Roman Life” objective: Understand that historians and archaeologists piece together ancient Greek and Roman life from evidence — pottery paintings, coins, inscriptions, ruins like Pompeii, and written texts by authors such as Homer and Pliny — and that the same evidence can be interpreted in different ways by different historians.",History,Ancient Greece & Rome,9,11,META,3,0,unreviewed,mt_N1744276Zu,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_N1744276Zu,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-FEB2FC71F3,https://education.asfai.org/objectives/7775f274-c08e-5f83-8c88-86f5541c3591,Patterns & Codes for Information,"Demonstrate the “Patterns & Codes for Information” objective: Generate and compare multiple solutions that use patterns to transfer information, such as codes and signals.",Science,"Waves, Light & Sound",9,10,CONCEPTUAL,3,1,unreviewed,mt_n5_Jt4ExUd,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_n5_Jt4ExUd,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-5BB0F759FC,https://education.asfai.org/objectives/326ac617-63e5-5e79-b1b2-9c13e2fb4d13,Verb Voice and Mood,"Demonstrate the “Verb Voice and Mood” objective: Understand and use active and passive voice deliberately, and recognise verb moods (indicative, imperative, subjunctive, conditional) and their effects — choosing the appropriate voice and mood for purpose and audience.",English,Grammar & Punctuation,12,14,CONCEPTUAL,3,5,unreviewed,mt_N5tciHU8cE,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_N5tciHU8cE,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-F33EBC8F09,https://education.asfai.org/objectives/8e4aecc5-b7b1-5359-b926-c839d147a292,Grammar for Effect,"Demonstrate the “Grammar for Effect” objective: Analyse the effectiveness and impact of grammatical features in texts read — understanding how authors make deliberate grammatical choices (sentence length, passive voice, fronted adverbials, listing) to create specific effects on the reader.",English,Grammar & Punctuation,11,14,CONCEPTUAL,3,3,unreviewed,mt_N5tiL3uIeq,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_N5tiL3uIeq,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-C6E85B3B6C,https://education.asfai.org/objectives/08c8d6b5-617e-5540-823c-f3580acc4fcd,Exploring Ideas Through Talk,"Demonstrate the “Exploring Ideas Through Talk” objective: Use spoken language to develop understanding through speculating, hypothesising, imagining, and exploring ideas; use strategies to build vocabulary through talk.",English,Speaking & Listening,4,6,META,3,2,unreviewed,mt_n6GhzDPllD,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_n6GhzDPllD,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-BC0728FBA7,https://education.asfai.org/objectives/121abdcb-1abd-5011-98f6-b254a06c6fc5,Building sentences,Demonstrate the “Building sentences” objective: Understand that words combine to make sentences — a sentence expresses a complete thought; produce and expand complete sentences in speech and writing.,English,Grammar & Punctuation,4,6,CONCEPTUAL,3,2,unreviewed,mt_N8CpN1EJrP,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_N8CpN1EJrP,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-7FC9DEA781,https://education.asfai.org/objectives/7394d649-7dd4-5787-b061-ed630a0c0f13,Modal Verbs and Possibility,"Demonstrate the “Modal Verbs and Possibility” objective: Understand and use modal verbs (can, may, must, might, shall, will, could, should, would) and modal adverbs (perhaps, surely, certainly) to indicate degrees of possibility, necessity, and permission.",English,Grammar & Punctuation,9,10,CONCEPTUAL,3,3,unreviewed,mt_N9zffZxuu5,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_N9zffZxuu5,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-F2775DF3D6,https://education.asfai.org/objectives/5cc5b212-b921-5299-9c7f-9b41e276a791,Converting tenths to hundredths,Demonstrate the “Converting tenths to hundredths” objective: Express a fraction with denominator 10 as an equivalent fraction with denominator 100 and use this to add fractions with denominators 10 and 100 (e.g. 3/10 + 4/100 = 34/100).,Mathematics,Fractions,9,10,PROCEDURAL,3,0,unreviewed,mt_NaqEP8xDhZ,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_NaqEP8xDhZ,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-C75476A48C,https://education.asfai.org/objectives/e90413bc-71fe-513c-9410-4dba124ed1b5,The Rock Cycle,"Demonstrate the “The Rock Cycle” objective: Explain the rock cycle: how igneous rocks form from magma, sedimentary rocks from compressed sediment, and metamorphic rocks from heat and pressure, and how all rock types can transform into one another over geological time.",Science,Matter & Materials,12,14,CONCEPTUAL,4,2,unreviewed,mt_NckKLZ3uCE,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_NckKLZ3uCE,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-PSD-21DBA9EC57,https://education.asfai.org/objectives/0393d472-39a7-5ecb-a75a-9ca8845d0456,Honest Conversations and Conflict Repair,"Demonstrate the “Honest Conversations and Conflict Repair” objective: Understand how to have honest, direct conversations that address problems without attacking the person; apply the principles of non-violent communication (observation, feeling, need, request); understand the repair process after significant conflicts: taking responsibility without defensiveness, offering a genuine apology (without blame-shifting), and rebuilding trust through consistent behaviour over time; distinguish between a real apology and a face-saving 'sorry'; understand how friendships survive and deepen through navigated conflict rather than avoidance.",Personal & Social Development,Friendship & Cooperation,12,13,PROCEDURAL,0,0,unreviewed,mt_NCrbQe0LdB,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_NCrbQe0LdB,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-DFC82FAA5C,https://education.asfai.org/objectives/99d7ed37-a31a-56d7-b8ea-eafe7e209772,Simple Stories with Beginning and Ending,"Demonstrate the “Simple Stories with Beginning and Ending” objective: Write simple narratives by sequencing sentences to describe events in order; narrate a single event or linked events with a beginning, middle, and ending or reaction.",English,Writing Composition,5,7,PROCEDURAL,3,0,unreviewed,mt_nDAcXoPa0c,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_nDAcXoPa0c,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-300593FD53,https://education.asfai.org/objectives/9641c74d-110b-5ab6-8a94-14983007d480,Fractions of a whole,Demonstrate the “Fractions of a whole” objective: Understand a fraction 1/b as the quantity formed by 1 part when a whole is partitioned into b equal parts; understand a/b as a parts of size 1/b.,Mathematics,Fractions,8,9,CONCEPTUAL,3,0,unreviewed,mt_ndGqFPWyen,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_ndGqFPWyen,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-B569155A10,https://education.asfai.org/objectives/42578592-192b-5a5c-950f-310361082a0e,Biodiversity,"Demonstrate the “Biodiversity” objective: Understand that biodiversity — the variety of different species in an ecosystem — is essential for healthy ecosystems, and that keystone species (like wolves in Yellowstone, sea otters in kelp forests, or bees as pollinators) have an outsized impact on their ecosystem, so that losing one key species can cause a cascade of changes affecting many others.",Science,Animals of the World,9,11,CONCEPTUAL,4,0,unreviewed,mt_NDZYiLvApW,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_NDZYiLvApW,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-8ECD00B180,https://education.asfai.org/objectives/9a5c07b8-e2ed-5174-9d8b-b128adce2158,Irregular Plural Nouns,"Demonstrate the “Irregular Plural Nouns” objective: Form and use irregular plural nouns (e.g., children, teeth, mice, geese) in addition to regular plurals, recognising that some nouns have irregular plural forms that do not follow the -s/-es pattern.",English,Grammar & Punctuation,7,9,PROCEDURAL,3,3,unreviewed,mt_nFBLNoChD0,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_nFBLNoChD0,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-PSD-91B819A3A3,https://education.asfai.org/objectives/5205ab49-2fa0-59fd-af49-75566888bc33,Culture and Experience Shape Emotions,"Demonstrate the “Culture and Experience Shape Emotions” objective: Understand that emotional responses are shaped by personal experiences, culture, and context — the same situation triggers different emotions in different people because of their backgrounds and past experiences.",Personal & Social Development,Emotional Literacy,9,11,CONCEPTUAL,3,1,unreviewed,mt_nIl1kKZHsk,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_nIl1kKZHsk,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-HIS-10A7BEF5A8,https://education.asfai.org/objectives/1187dbc6-ff7b-5820-8624-ab88458da652,Greek and Roman Legacy Today,"Demonstrate the “Greek and Roman Legacy Today” objective: Evaluate the lasting contributions of Greek and Roman civilisations to modern life — democracy, law, language (Latin roots), architecture (columns, arches, domes), sport (Olympics), philosophy, literature, and theatre — and understand that Greek ideas reached us through Rome, and then through later European civilisations, in a chain of cultural transmission.",History,Ancient Greece & Rome,9,11,CONCEPTUAL,3,0,unreviewed,mt_Nj32xtOhno,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_Nj32xtOhno,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-448E43EB54,https://education.asfai.org/objectives/84f8e0fa-b2e0-5117-9ed6-1cd84c6057d4,Explaining Events & Ideas,"Demonstrate the “Explaining Events & Ideas” objective: Explain events, procedures, ideas, or concepts in an informational text, including what happened and why, by citing specific textual evidence about causes, effects, and steps in a process.",English,Reading Comprehension,9,10,PROCEDURAL,3,1,unreviewed,mt_nKS_vCYrg3,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_nKS_vCYrg3,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-ADE6FE80C1,https://education.asfai.org/objectives/f8033091-d092-5803-942b-9f34f0235626,"Rounding to 10, 100, 1000","Demonstrate the “Rounding to 10, 100, 1000” objective: Round any number to the nearest 10, 100, or 1000.",Mathematics,Number Representation & Place Value,8,9,PROCEDURAL,3,2,unreviewed,mt_NLSfvB9vUl,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_NLSfvB9vUl,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-PSD-DA6EEEA2D2,https://education.asfai.org/objectives/5baa8648-e480-57d1-95d4-64291a50bec8,Patience and Delayed Gratification,"Demonstrate the “Patience and Delayed Gratification” objective: Wait for things they want without becoming very distressed — practising patience and delayed gratification in everyday situations like waiting their turn, waiting for a treat, or waiting for help.",Personal & Social Development,Self-Regulation & Resilience,5,7,PROCEDURAL,3,1,unreviewed,mt_nNDX_jZ-cb,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_nNDX_jZ-cb,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-HIS-2A0129FED6,https://education.asfai.org/objectives/b2785ed1-3366-5200-a040-193f76565eab,Egypt and Its Neighbours,"Demonstrate the “Egypt and Its Neighbours” objective: Examine Egypt's relationships with neighbouring civilisations: trade networks reaching Nubia, the Levant, and Punt; the Hyksos invasion and the introduction of the chariot; and the New Kingdom empire and its conflict with the Hittites, culminating in the Battle of Kadesh and the world's earliest surviving peace treaty — understanding Egypt not as isolated but as part of a connected ancient world.",History,Ancient Egypt,12,13,CONCEPTUAL,3,0,unreviewed,mt_NnlnxCx1DO,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_NnlnxCx1DO,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-488190F172,https://education.asfai.org/objectives/8eb94159-6216-5538-8b47-d4c9e98a05bb,Will the bulb light up?,"Demonstrate the “Will the bulb light up?” objective: Identify whether or not a lamp will light in a simple series circuit, based on whether the lamp is part of a complete loop with a battery.",Science,Energy,8,9,CONCEPTUAL,3,1,unreviewed,mt_NNNbPccwB4,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_NNNbPccwB4,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-2499193E6C,https://education.asfai.org/objectives/dcaf0553-20eb-52aa-83f3-f36d09cda5dc,Collecting Like Terms,"Demonstrate the “Collecting Like Terms” objective: Simplify algebraic expressions by collecting like terms — combine terms with the same variable and power (e.g., 3a + 2b + 5a = 8a + 2b) while maintaining equivalence.",Mathematics,Algebra,11,12,PROCEDURAL,3,3,unreviewed,mt_nNNVrLqPW3,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_nNNVrLqPW3,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
